filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID
GTY030 clump 36C 18 02 m-35.csv,Mito 14,15,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.04,1266.88,689.98,429859.5,191.66,NA,NA,NA,NA,NA,46.74,58.24,3.43,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 02 m-50.csv,ROIs 1,1,442.03,400,886,563.66,209000000,51.01,188,1625,343.39,127000000,124.99,240.67,3379.2,560.14,208000000,133.21,19.89,11161.97,354.23,132000000,432.82,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,5,NA
GTY030 clump 36C 18 02 m-50.csv,Mito 5,6,3.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.13,1742.39,736.08,2206779.5,219.92,NA,NA,NA,NA,NA,49.65,60.93,2.76,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 02 m-50.csv,Mito 7,8,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.6,1633.28,725.41,161040.58,261.12,NA,NA,NA,NA,NA,43.59,56.17,3.13,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 02 m-50.csv,Mito 8,9,0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.48,1829.21,668.75,555066.19,244.93,NA,NA,NA,NA,NA,43.94,57.92,3.36,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 02 m-50.csv,Mito 9,10,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.35,1010.36,566.07,86608.52,115.06,NA,NA,NA,NA,NA,50.27,58.89,3.03,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 02 m-50.csv,Mito 12,13,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.87,2324.64,810.13,9341638,290.95,NA,NA,NA,NA,NA,46.59,56.01,2.6,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-25.csv,ROIs 1,1,240.22,387,865,540.3,109000000,40.68,190,2245,335.83,67752389,183.83,284.51,4499.13,543.81,110000000,109.27,4.65,12653.64,353.25,71267448,557.06,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,2,NA
GTY030 clump 36C 18 03 m-25.csv,Mito 3,4,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.01,1265,780.35,147486.45,169.56,NA,NA,NA,NA,NA,64.18,21.42,1.78,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-25.csv,Mito 5,6,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.52,4499.13,867.71,4036607.75,316.22,NA,NA,NA,NA,NA,65.61,20.94,2.33,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-35.csv,ROIs 1,1,240.22,387,865,540.3,109000000,40.68,190,2245,335.83,67752389,183.83,284.51,4499.13,543.81,110000000,109.27,4.65,12653.64,353.25,71267448,557.06,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,2,NA
GTY030 clump 36C 18 03 m-35.csv,Mito 1,2,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.01,1265,768.93,170703.13,169.22,NA,NA,NA,NA,NA,64.18,21.42,1.78,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-35.csv,Mito 6,7,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.67,4499.13,834.13,4567689,308.03,NA,NA,NA,NA,NA,65.61,20.94,2.43,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-50.csv,ROIs 1,1,240.22,387,865,540.3,109000000,40.68,190,2245,335.83,67752389,183.83,284.51,4499.13,543.81,110000000,109.27,4.65,12653.64,353.25,71267448,557.06,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,2,NA
GTY030 clump 36C 18 03 m-50.csv,Mito 1,2,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.67,4499.13,757.9,6343641,281.23,NA,NA,NA,NA,NA,65.55,21,2.62,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 03 m-50.csv,Mito 13,14,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.43,631.56,551.22,19843.99,26.05,NA,NA,NA,NA,NA,64.54,21.55,4.08,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-25.csv,ROIs 1,1,297.31,383,1043,528.72,132000000,38.35,190,1078,285.67,71328957,64.67,247.4,7391.05,529.14,132000000,118.67,55.12,5984.49,293.49,73281688,238.67,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,4,NA
GTY030 clump 36C 18 04 m-25.csv,Mito 2,3,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.17,3588.82,772.62,1821849.25,247.07,NA,NA,NA,NA,NA,60.11,6.01,2.18,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-25.csv,Mito 4,5,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.68,778.46,631.67,28425.3,64.94,NA,NA,NA,NA,NA,59.88,8.19,2.15,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-25.csv,Mito 10,11,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.2,949.57,645.89,45212.26,145.73,NA,NA,NA,NA,NA,58.93,6.58,3.11,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-25.csv,Mito 13,14,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.54,1015.23,541.66,235623.42,99.8,NA,NA,NA,NA,NA,56.97,8.4,3.05,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-35.csv,ROIs 1,1,297.31,383,1043,528.72,132000000,38.35,190,1078,285.67,71328957,64.67,247.4,7391.05,529.14,132000000,118.67,55.12,5984.49,293.49,73281688,238.67,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,3,NA
GTY030 clump 36C 18 04 m-35.csv,Mito 3,4,3.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.13,3788.89,760.24,2287575.75,253.47,NA,NA,NA,NA,NA,60.11,6.08,2.21,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-35.csv,Mito 4,5,0.0762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.9,830.73,632.39,40473.25,73.19,NA,NA,NA,NA,NA,59.88,8.19,2.17,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-35.csv,Mito 11,12,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.54,1015.23,545.41,278705.69,103.87,NA,NA,NA,NA,NA,56.97,8.4,3.06,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-50.csv,ROIs 1,1,297.31,383,1043,528.72,132000000,38.35,190,1078,285.67,71328957,64.67,247.4,7391.05,529.14,132000000,118.67,55.12,5984.49,293.49,73281688,238.67,NA,NA,NA,GTY030 clump 36C 18,ROIs,Object,3,NA
GTY030 clump 36C 18 04 m-50.csv,Mito 3,4,4.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.75,3788.89,746.11,3087391,259.14,NA,NA,NA,NA,NA,60.17,6.13,2.19,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-50.csv,Mito 4,5,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.61,830.73,624.58,58710.13,82.38,NA,NA,NA,NA,NA,59.88,8.2,2.21,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 18 04 m-50.csv,Mito 10,11,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.54,1015.23,547.19,372633.81,104.93,NA,NA,NA,NA,NA,56.97,8.4,3.07,GTY030 clump 36C 18,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-25.csv,ROIs 1,1,347.04,387,1094,534.15,156000000,40.54,186,1117,320.13,93304707,86.5,341.27,6974.22,532.82,155000000,96.7,2.23,7372.16,328.39,95712272,336.32,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,5,NA
GTY030 clump 36C 2 01 m-25.csv,Mito 2,3,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.04,788.26,670.76,85186.72,58.19,NA,NA,NA,NA,NA,7.54,30.56,2.09,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-25.csv,Mito 9,10,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.89,819.92,628.79,357150.34,72.17,NA,NA,NA,NA,NA,10.39,30.97,2.19,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-25.csv,Mito 11,12,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.16,744.74,589.12,251555.19,60,NA,NA,NA,NA,NA,10.45,34.34,2.68,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-25.csv,Mito 17,18,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.01,774.87,565.98,168663.19,65.1,NA,NA,NA,NA,NA,10.03,31.64,3.01,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-25.csv,Mito 19,20,4.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.09,1833.67,623.18,2211668.75,125.98,NA,NA,NA,NA,NA,8.31,33.33,2.71,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-35.csv,ROIs 1,1,347.04,387,1094,534.15,156000000,40.54,186,1117,320.13,93304707,86.5,341.27,6974.22,532.82,155000000,96.7,2.23,7372.16,328.39,95712272,336.32,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,5,NA
GTY030 clump 36C 2 01 m-35.csv,Mito 4,5,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.89,819.92,628.73,419364.03,71.97,NA,NA,NA,NA,NA,10.37,30.96,2.17,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-35.csv,Mito 5,6,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.93,788.26,665.07,106411.72,61.18,NA,NA,NA,NA,NA,7.56,30.56,2.12,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-35.csv,Mito 9,10,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.16,750.26,589.56,316003.88,61.93,NA,NA,NA,NA,NA,10.45,34.35,2.68,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-35.csv,Mito 16,17,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.82,1833.67,619.89,2596707,124.37,NA,NA,NA,NA,NA,8.32,33.28,2.7,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-35.csv,Mito 17,18,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.53,774.87,569.1,201460.48,68.4,NA,NA,NA,NA,NA,10.03,31.63,2.99,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-50.csv,ROIs 1,1,347.04,387,1094,534.15,156000000,40.54,186,1117,320.13,93304707,86.5,341.27,6974.22,532.82,155000000,96.7,2.23,7372.16,328.39,95712272,336.32,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,4,NA
GTY030 clump 36C 2 01 m-50.csv,Mito 3,4,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.17,819.92,620.16,559386.06,73.02,NA,NA,NA,NA,NA,10.36,30.94,2.17,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-50.csv,Mito 8,9,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.16,770.48,586.21,417380.75,63.96,NA,NA,NA,NA,NA,10.45,34.35,2.69,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-50.csv,Mito 14,15,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.23,1833.67,615.68,3584494.5,124.79,NA,NA,NA,NA,NA,8.29,33.16,2.69,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 01 m-50.csv,Mito 15,16,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.04,774.87,567.32,258129.03,69.12,NA,NA,NA,NA,NA,10.02,31.62,2.99,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-25.csv,ROIs 1,1,480.44,394,1454,600.9,242000000,104.82,184,1601,309.58,125000000,119.09,231.02,5711.78,608.62,246000000,240.36,2.89,10861.56,322.33,130000000,382.94,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,3,NA
GTY030 clump 36C 2 02 m-25.csv,Mito 5,6,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.73,1057.43,876.3,21907.62,98.21,NA,NA,NA,NA,NA,51.21,44.8,1.97,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-25.csv,Mito 6,7,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.05,1012.45,897.23,20636.38,87.8,NA,NA,NA,NA,NA,52.38,45.45,1.93,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-25.csv,Mito 12,13,6.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.21,5711.78,1738.78,9879772,825.94,NA,NA,NA,NA,NA,51.22,44.38,2.39,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-35.csv,ROIs 1,1,480.44,394,1454,600.9,242000000,104.82,184,1601,309.58,125000000,119.09,231.02,5711.78,608.62,246000000,240.36,2.89,10861.56,322.33,130000000,382.94,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,2,NA
GTY030 clump 36C 2 02 m-35.csv,Mito 2,3,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.17,1057.43,857.02,30852.88,104.25,NA,NA,NA,NA,NA,51.21,44.81,1.97,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-35.csv,Mito 11,12,7.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.19,5711.78,1666.86,11117943,812,NA,NA,NA,NA,NA,51.25,44.4,2.38,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 02 m-50.csv,ROIs 1,1,480.44,394,1454,600.9,242000000,104.82,184,1601,309.58,125000000,119.09,231.02,5711.78,608.62,246000000,240.36,2.89,10861.56,322.33,130000000,382.94,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,1,NA
GTY030 clump 36C 2 02 m-50.csv,Mito 11,12,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.91,5711.78,1516.04,14143146,797.43,NA,NA,NA,NA,NA,51.23,44.38,2.42,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,ROIs 1,1,462.59,405,1201,545.26,212000000,41.52,192,1747,346.59,135000000,124.2,281.37,7273.23,545.17,212000000,109.63,6.21,13427.07,360.07,140000000,522.19,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,7,NA
GTY030 clump 36C 2 03 m-25.csv,Mito 1,2,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.32,721.92,633.49,86788.02,41.2,NA,NA,NA,NA,NA,73.89,27.68,2.12,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 3,4,0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.78,914.04,667.41,75417.26,85.67,NA,NA,NA,NA,NA,76.89,31.3,2.13,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 4,5,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.31,1000.89,689.5,270973.97,94.37,NA,NA,NA,NA,NA,77.79,32.1,2.32,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 8,9,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.79,796.46,624.8,120586.09,73.44,NA,NA,NA,NA,NA,77.55,29.98,2.69,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 10,11,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.15,1127.5,678.76,1026279.88,120.82,NA,NA,NA,NA,NA,75.4,26.74,2.7,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 16,17,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.12,4850.72,823.11,512796.44,636.16,NA,NA,NA,NA,NA,75.76,29.28,3.02,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-25.csv,Mito 18,19,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.82,1275.43,695.59,3546137,128.21,NA,NA,NA,NA,NA,73.97,32.24,2.46,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,ROIs 1,1,462.59,405,1201,545.26,212000000,41.52,192,1747,346.59,135000000,124.2,281.37,7273.23,545.17,212000000,109.63,6.21,13427.07,360.07,140000000,522.19,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,6,NA
GTY030 clump 36C 2 03 m-35.csv,Mito 1,2,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.03,1275.43,685.55,4057793.75,126.51,NA,NA,NA,NA,NA,74.06,32.21,2.46,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,Mito 3,4,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.03,751.59,631.52,102937.09,43.27,NA,NA,NA,NA,NA,73.88,27.67,2.12,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,Mito 6,7,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.2,1000.89,685.29,303582.59,94.56,NA,NA,NA,NA,NA,77.79,32.11,2.32,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,Mito 8,9,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.48,796.46,620.95,133504.31,73.65,NA,NA,NA,NA,NA,77.55,29.98,2.7,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,Mito 10,11,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.95,1127.5,673.38,1146773.75,120.55,NA,NA,NA,NA,NA,75.39,26.75,2.7,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-35.csv,Mito 15,16,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.12,4850.72,813.41,590537.81,612.37,NA,NA,NA,NA,NA,75.76,29.28,3.03,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,ROIs 1,1,462.59,405,1201,545.26,212000000,41.52,192,1747,346.59,135000000,124.2,281.37,7273.23,545.17,212000000,109.63,6.21,13427.07,360.07,140000000,522.19,NA,NA,NA,GTY030 clump 36C 2,ROIs,Object,6,NA
GTY030 clump 36C 2 03 m-50.csv,Mito 1,2,9.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.27,1275.43,661.52,5133367.5,126.65,NA,NA,NA,NA,NA,74.05,32.24,2.56,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,Mito 2,3,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.59,782.1,625.93,131444.59,49.28,NA,NA,NA,NA,NA,73.88,27.68,2.14,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,Mito 4,5,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.85,1000.89,673.86,368599.97,95.27,NA,NA,NA,NA,NA,77.79,32.11,2.36,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,Mito 6,7,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.27,1127.5,663.47,1447033.25,120.04,NA,NA,NA,NA,NA,75.38,26.75,2.69,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,Mito 7,8,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.83,796.46,611.5,161436,74.06,NA,NA,NA,NA,NA,77.54,29.98,2.73,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 2 03 m-50.csv,Mito 10,11,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.12,4850.72,805.49,740242.25,599.11,NA,NA,NA,NA,NA,75.76,29.28,3.06,GTY030 clump 36C 2,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-25.csv,ROIs 1,1,301.33,394,1116,527.48,133000000,37.85,190,2040,326.59,82651342,139.29,255.02,10131.24,528.22,134000000,111.53,7.55,12776.66,342.54,86687600,504.23,NA,NA,NA,GTY030 clump 36C 3,ROIs,Object,4,NA
GTY030 clump 36C 3 01 m-25.csv,Mito 8,9,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.29,1555.25,759.63,461094.59,243.58,NA,NA,NA,NA,NA,4.82,40.21,2.39,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-25.csv,Mito 15,16,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.39,1009.37,638.87,85608.33,132.01,NA,NA,NA,NA,NA,1.23,44.76,2.64,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-25.csv,Mito 19,20,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.72,1599.48,781.96,2144131,197.84,NA,NA,NA,NA,NA,4.24,45.14,2.15,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-25.csv,Mito 21,22,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.07,519.75,457.84,5494.04,56.7,NA,NA,NA,NA,NA,2.83,43.61,3.15,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-35.csv,ROIs 1,1,301.33,394,1116,527.48,133000000,37.85,190,2040,326.59,82651342,139.29,255.02,10131.24,528.22,134000000,111.53,7.55,12776.66,342.54,86687600,504.23,NA,NA,NA,GTY030 clump 36C 3,ROIs,Object,4,NA
GTY030 clump 36C 3 01 m-35.csv,Mito 7,8,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.42,1555.25,757.47,507502.25,245.73,NA,NA,NA,NA,NA,4.81,40.21,2.38,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-35.csv,Mito 15,16,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.69,1009.37,633.07,103191.21,133.2,NA,NA,NA,NA,NA,1.23,44.76,2.67,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-35.csv,Mito 17,18,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.72,1599.48,764.38,2410096,197.77,NA,NA,NA,NA,NA,4.23,45.14,2.16,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-35.csv,Mito 20,21,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.07,519.75,463.38,7414.11,53.86,NA,NA,NA,NA,NA,2.83,43.61,3.15,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-50.csv,ROIs 1,1,301.33,394,1116,527.48,133000000,37.85,190,2040,326.59,82651342,139.29,255.02,10131.24,528.22,134000000,111.53,7.55,12776.66,342.54,86687600,504.23,NA,NA,NA,GTY030 clump 36C 3,ROIs,Object,4,NA
GTY030 clump 36C 3 01 m-50.csv,Mito 5,6,0.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.17,1555.25,748,603638.38,247.91,NA,NA,NA,NA,NA,4.81,40.21,2.39,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-50.csv,Mito 10,11,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.88,1009.37,630.28,132988.95,132.82,NA,NA,NA,NA,NA,1.24,44.76,2.67,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-50.csv,Mito 19,20,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.9,1599.48,735.84,3030908,193.68,NA,NA,NA,NA,NA,4.21,45.12,2.17,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 01 m-50.csv,Mito 20,21,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.1,595.77,467.69,15433.61,61.27,NA,NA,NA,NA,NA,2.83,43.61,3.21,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 02 m-25.csv,ROIs 1,1,507.12,405,1256,561.99,239000000,52.92,190,2635,428.64,183000000,276.81,107.43,15190.2,554.46,236000000,158.98,0.0609,14162.54,441.98,188000000,721.11,NA,NA,NA,GTY030 clump 36C 3,ROIs,Object,5,NA
GTY030 clump 36C 3 02 m-25.csv,Mito 1,2,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.69,1057.57,712.98,166836.16,110.82,NA,NA,NA,NA,NA,81.24,55.79,1.97,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 02 m-25.csv,Mito 6,7,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.12,1244.76,693.18,784679.19,174.71,NA,NA,NA,NA,NA,83.06,55.08,2.66,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 02 m-25.csv,Mito 16,17,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.61,1524.71,661.68,357304.56,197.71,NA,NA,NA,NA,NA,81,53.64,2.91,GTY030 clump 36C 3,Mito,Object,NA,1
GTY030 clump 36C 3 02 m-25.csv,Mito 22,23,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.78,995.84,612.14,57541.13,165.51,NA,NA,NA,NA,NA,79.2,56.04,3.29,GTY030 clump 36C 3,Mito,Object,NA,1
