filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY030 colony 36C 3 07 m-35.csv,ROIs 1,1,143.1,402,684,524.91,63085216,35.19,201,1030,323.24,38847666,89.19,208.15,1265.93,522.74,62825052,96.46,1e-6,9339.98,333.18,40043020,349.41,NA,NA,NA,GTY030 colony 36C 3,ROIs,Object,4,NA,477.28
GTY030 colony 36C 3 07 m-35.csv,Mito 19,20,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.36,916.78,697.56,317387.59,78.26,NA,NA,NA,NA,NA,34.32,36.07,1.05,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-35.csv,Mito 22,23,0.0655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.66,861.74,672.95,37012.34,111.05,NA,NA,NA,NA,NA,32.09,37.22,1.94,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-35.csv,Mito 32,33,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.82,1265.93,668.13,467019.88,153.99,NA,NA,NA,NA,NA,34.91,37.43,2.19,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-35.csv,Mito 41,42,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.56,1189.56,641.65,37215.73,176.04,NA,NA,NA,NA,NA,33.33,36.3,3.15,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-50.csv,ROIs 1,1,143.1,402,684,524.91,63085216,35.19,201,1030,323.24,38847666,89.19,208.15,1265.93,522.74,62825052,96.46,1e-6,9339.98,333.18,40043020,349.41,NA,NA,NA,GTY030 colony 36C 3,ROIs,Object,5,NA,477.28
GTY030 colony 36C 3 07 m-50.csv,Mito 7,8,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.4,644.44,571.35,12569.73,36.93,NA,NA,NA,NA,NA,33.2,37.98,0.382,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-50.csv,Mito 8,9,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.8,916.78,674.28,519192.31,83.24,NA,NA,NA,NA,NA,34.28,36.12,0.969,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-50.csv,Mito 14,15,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.55,907.89,665.85,53268.14,108.35,NA,NA,NA,NA,NA,32.08,37.22,1.92,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-50.csv,Mito 20,21,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.64,1265.93,667.2,641177.44,150.58,NA,NA,NA,NA,NA,34.9,37.45,2.17,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 3 07 m-50.csv,Mito 26,27,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.56,1189.56,635,53974.91,179.53,NA,NA,NA,NA,NA,33.33,36.3,3.14,GTY030 colony 36C 3,Mito,Object,NA,1,477.28
GTY030 colony 36C 4 01 m-25.csv,ROIs 1,1,226.74,395,884,524.08,99799894,34.03,187,1330,336.34,64048641,121.16,295.89,3839.84,526.18,100000000,93.47,0.747,9971.13,356.76,67937480,463.18,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,2,NA,479.44
GTY030 colony 36C 4 01 m-25.csv,Mito 1,2,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.54,1118.05,674.24,242050.69,87.64,NA,NA,NA,NA,NA,12.05,37.11,1.43,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 01 m-25.csv,Mito 11,12,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.09,1099.11,656.17,2848414,94.7,NA,NA,NA,NA,NA,10.2,36.62,2.13,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 01 m-35.csv,ROIs 1,1,226.74,395,884,524.08,99799894,34.03,187,1330,336.34,64048641,121.16,295.89,3839.84,526.18,100000000,93.47,0.747,9971.13,356.76,67937480,463.18,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 01 m-35.csv,Mito 2,3,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.54,1118.05,672.48,276388.84,86.29,NA,NA,NA,NA,NA,12.05,37.1,1.44,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 01 m-35.csv,Mito 11,12,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.09,1099.11,651.3,3172459.75,96.27,NA,NA,NA,NA,NA,10.21,36.62,2.14,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 01 m-35.csv,Mito 29,30,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.17,580.03,495.64,4956.4,63.63,NA,NA,NA,NA,NA,10.7,36.62,3.9,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 01 m-50.csv,ROIs 1,1,226.74,395,884,524.08,99799894,34.03,187,1330,336.34,64048641,121.16,295.89,3839.84,526.18,100000000,93.47,0.747,9971.13,356.76,67937480,463.18,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,1,NA,479.44
GTY030 colony 36C 4 01 m-50.csv,Mito 7,8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.4,1118.05,639.83,4350185.5,99.57,NA,NA,NA,NA,NA,10.41,36.65,2.15,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-25.csv,ROIs 1,1,446.46,370,999,559.13,210000000,57.69,186,1251,302.95,114000000,83.44,278.68,3493.21,556.36,209000000,145.64,38.96,9276.38,312.2,117000000,300.49,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,5,NA,479.44
GTY030 colony 36C 4 02 m-25.csv,Mito 6,7,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.04,979.82,835.05,19206.22,64.07,NA,NA,NA,NA,NA,35.04,47.8,1.3,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-25.csv,Mito 7,8,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873.39,1106.13,1006.76,13087.86,65.21,NA,NA,NA,NA,NA,35.39,49.51,1.2,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-25.csv,Mito 12,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.82,2921.83,1374.51,1154584.5,467.98,NA,NA,NA,NA,NA,31.66,47.33,1.87,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-25.csv,Mito 19,20,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.33,2851.49,1260.15,4116899.75,392.21,NA,NA,NA,NA,NA,34.7,48.62,1.94,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-25.csv,Mito 20,21,0.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.25,991.35,663.8,548966.13,81.4,NA,NA,NA,NA,NA,30.32,52.21,1.71,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-35.csv,ROIs 1,1,446.46,370,999,559.13,210000000,57.69,186,1251,302.95,114000000,83.44,278.68,3493.21,556.36,209000000,145.64,38.96,9276.38,312.2,117000000,300.49,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,4,NA,479.44
GTY030 colony 36C 4 02 m-35.csv,Mito 5,6,0.0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.34,1029.34,824,59327.97,68.82,NA,NA,NA,NA,NA,35.08,47.69,1.3,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-35.csv,Mito 12,13,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.73,2921.83,1337.55,1318828.5,466.9,NA,NA,NA,NA,NA,31.67,47.33,1.87,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-35.csv,Mito 15,16,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.3,2851.49,1210.24,4832502,387.02,NA,NA,NA,NA,NA,34.71,48.64,1.92,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-35.csv,Mito 16,17,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.28,1043.71,661.64,626568.75,83.93,NA,NA,NA,NA,NA,30.34,52.21,1.69,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-50.csv,ROIs 1,1,446.46,370,999,559.13,210000000,57.69,186,1251,302.95,114000000,83.44,278.68,3493.21,556.36,209000000,145.64,38.96,9276.38,312.2,117000000,300.49,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 02 m-50.csv,Mito 8,9,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.54,2921.83,1256.52,1638505.13,461.87,NA,NA,NA,NA,NA,31.67,47.36,1.89,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-50.csv,Mito 13,14,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.58,2851.49,1126.44,6323807.5,375.72,NA,NA,NA,NA,NA,34.7,48.64,1.86,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 02 m-50.csv,Mito 14,15,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.06,1043.71,657.54,826525.25,85.31,NA,NA,NA,NA,NA,30.37,52.22,1.7,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-25.csv,ROIs 1,1,336.41,398,867,533.54,151000000,38.34,190,1645,313.88,88680724,96.64,287.78,4482.22,530.03,150000000,97.32,7.51,13657.23,324.23,91606680,426.6,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,4,NA,479.44
GTY030 colony 36C 4 03 m-25.csv,Mito 14,15,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.58,983.86,674.79,917036.31,74.81,NA,NA,NA,NA,NA,54.68,58.61,1.56,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-25.csv,Mito 21,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.16,2943.93,742.55,1870490.25,216.4,NA,NA,NA,NA,NA,52.98,53.47,2.29,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-25.csv,Mito 22,23,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.28,1048.88,706.02,149675.7,112.76,NA,NA,NA,NA,NA,50.71,54.29,2.16,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-25.csv,Mito 28,29,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.89,927.72,642.94,126658.63,106.54,NA,NA,NA,NA,NA,54.53,53.89,2.46,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-35.csv,ROIs 1,1,336.41,398,867,533.54,151000000,38.34,190,1645,313.88,88680724,96.64,287.78,4482.22,530.03,150000000,97.32,7.51,13657.23,324.23,91606680,426.6,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,4,NA,479.44
GTY030 colony 36C 4 03 m-35.csv,Mito 13,14,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432.14,983.86,669.9,1058441,75.69,NA,NA,NA,NA,NA,54.66,58.6,1.57,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-35.csv,Mito 17,18,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.16,2943.93,736.57,2094791.75,212.04,NA,NA,NA,NA,NA,52.98,53.47,2.29,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-35.csv,Mito 18,19,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.46,927.72,633.94,148975.36,107.67,NA,NA,NA,NA,NA,54.52,53.89,2.47,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-35.csv,Mito 25,26,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.28,1048.88,698.26,171772.84,111.21,NA,NA,NA,NA,NA,50.71,54.29,2.17,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-50.csv,ROIs 1,1,336.41,398,867,533.54,151000000,38.34,190,1645,313.88,88680724,96.64,287.78,4482.22,530.03,150000000,97.32,7.51,13657.23,324.23,91606680,426.6,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 03 m-50.csv,Mito 9,10,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.47,983.86,661.85,1395850.25,77.35,NA,NA,NA,NA,NA,54.66,58.61,1.57,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-50.csv,Mito 15,16,4.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.91,2943.93,706.3,2801902.25,198.76,NA,NA,NA,NA,NA,53.1,53.5,2.34,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 03 m-50.csv,Mito 21,22,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460.92,1048.88,681.03,204309.42,112.99,NA,NA,NA,NA,NA,50.71,54.28,2.2,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-25.csv,ROIs 1,1,408.25,382,2188,547.79,188000000,62.61,186,1880,367.02,126000000,152.23,150.15,21462.94,544.25,187000000,225.45,1e-6,10925.93,385.57,132000000,520.45,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,5,NA,479.44
GTY030 colony 36C 4 04 m-25.csv,Mito 2,3,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.31,1015.74,668.57,1829888.75,103.44,NA,NA,NA,NA,NA,62.83,55.91,2.2,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-25.csv,Mito 8,9,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.04,1343.2,641.22,1733865,79.53,NA,NA,NA,NA,NA,67.21,61.7,1.61,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-25.csv,Mito 13,14,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.02,1050.43,678.25,1944530.25,97.62,NA,NA,NA,NA,NA,65.4,54.73,1.87,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-25.csv,Mito 23,24,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.92,918.22,671.17,228869.84,108.19,NA,NA,NA,NA,NA,66.68,54.98,2.28,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-25.csv,Mito 31,32,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.15,970.57,581.3,626054.81,121.32,NA,NA,NA,NA,NA,64.85,58.24,2.11,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-35.csv,ROIs 1,1,408.25,382,2188,547.79,188000000,62.61,186,1880,367.02,126000000,152.23,150.15,21462.94,544.25,187000000,225.45,1e-6,10925.93,385.57,132000000,520.45,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 04 m-35.csv,Mito 3,4,8.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.73,1050.43,664.55,4542180,105.14,NA,NA,NA,NA,NA,64.29,55.29,2.08,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-35.csv,Mito 6,7,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.36,1343.2,636.25,2041078.88,79.03,NA,NA,NA,NA,NA,67.2,61.69,1.63,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-35.csv,Mito 26,27,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.15,970.57,581.93,720431.81,118.87,NA,NA,NA,NA,NA,64.85,58.23,2.12,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-50.csv,ROIs 1,1,408.25,382,2188,547.79,188000000,62.61,186,1880,367.02,126000000,152.23,150.15,21462.94,544.25,187000000,225.45,1e-6,10925.93,385.57,132000000,520.45,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,4,NA,479.44
GTY030 colony 36C 4 04 m-50.csv,Mito 16,17,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.96,1343.2,623.98,2689357.75,81.17,NA,NA,NA,NA,NA,67.19,61.68,1.64,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-50.csv,Mito 23,24,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.15,970.57,576.15,920116,117.34,NA,NA,NA,NA,NA,64.85,58.23,2.17,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-50.csv,Mito 24,25,11.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.72,1094.4,625.8,6123462.5,123.85,NA,NA,NA,NA,NA,64.31,55.24,2.32,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 04 m-50.csv,Mito 25,26,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.55,571.84,500.6,11513.82,36.78,NA,NA,NA,NA,NA,67.1,61.9,4.8,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-25.csv,ROIs 1,1,335.99,397,869,538.98,152000000,37.28,186,1421,313.79,88544936,102.11,291.21,4317.65,539.19,152000000,90.16,14.03,13065.3,324.73,91630344,387.07,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 05 m-25.csv,Mito 26,27,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.01,1069.9,690.33,1212906.5,115.62,NA,NA,NA,NA,NA,72.17,22.96,2.42,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-25.csv,Mito 27,28,3.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.77,3771.8,701.49,2090426,168.11,NA,NA,NA,NA,NA,70.11,26.15,2.09,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-25.csv,Mito 32,33,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.17,704.34,577.32,15010.21,71.61,NA,NA,NA,NA,NA,71.18,23.62,2.8,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-35.csv,ROIs 1,1,335.99,397,869,538.98,152000000,37.28,186,1421,313.79,88544936,102.11,291.21,4317.65,539.19,152000000,90.16,14.03,13065.3,324.73,91630344,387.07,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,3,NA,479.44
GTY030 colony 36C 4 05 m-35.csv,Mito 23,24,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.95,1069.9,683.15,1358783.25,117.7,NA,NA,NA,NA,NA,72.15,22.97,2.43,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-35.csv,Mito 24,25,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.1,3771.8,696.36,2429599,167.73,NA,NA,NA,NA,NA,70.11,26.13,2.1,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-35.csv,Mito 28,29,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.17,704.34,580.43,20895.64,70.82,NA,NA,NA,NA,NA,71.18,23.63,2.77,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-50.csv,ROIs 1,1,335.99,397,869,538.98,152000000,37.28,186,1421,313.79,88544936,102.11,291.21,4317.65,539.19,152000000,90.16,14.03,13065.3,324.73,91630344,387.07,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,2,NA,479.44
GTY030 colony 36C 4 05 m-50.csv,Mito 20,21,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.71,1069.9,670.95,1635101.25,120.16,NA,NA,NA,NA,NA,72.15,22.96,2.43,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 05 m-50.csv,Mito 22,23,5.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.92,3771.8,682.21,3256204,162.18,NA,NA,NA,NA,NA,70.12,26.08,2.11,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,ROIs 1,1,508.12,395,1180,531.38,227000000,39.1,184,1208,299.7,128000000,79.01,261.29,7230.24,526.87,225000000,100.16,13.64,8565.23,306.08,131000000,308.09,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,7,NA,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 3,4,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.13,1166.64,640.52,1178558.5,88.51,NA,NA,NA,NA,NA,35.46,4.89,2.16,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 4,5,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.42,908.24,695.77,321447.69,84.89,NA,NA,NA,NA,NA,30.07,7.07,1.63,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 9,10,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.43,1014.16,671.67,268668.31,136.51,NA,NA,NA,NA,NA,31.07,3.17,2.28,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 15,16,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.31,1386.26,720.94,1158550.75,139.08,NA,NA,NA,NA,NA,32.56,4.76,2.12,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 16,17,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.32,959.36,685.79,100811.3,125.78,NA,NA,NA,NA,NA,31.16,8.14,2.01,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 24,25,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.21,907.85,650.22,509123.44,88.24,NA,NA,NA,NA,NA,29.13,6.33,2.42,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-25.csv,Mito 29,30,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.79,881.06,641.49,176410.73,86.32,NA,NA,NA,NA,NA,30.95,5.55,2.6,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,ROIs 1,1,508.12,395,1180,531.38,227000000,39.1,184,1208,299.7,128000000,79.01,261.29,7230.24,526.87,225000000,100.16,13.64,8565.23,306.08,131000000,308.09,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,7,NA,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 1,2,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.43,908.24,690.13,371288.13,84.06,NA,NA,NA,NA,NA,30.07,7.07,1.63,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 4,5,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.58,1166.64,637.06,1376687.88,89.14,NA,NA,NA,NA,NA,35.45,4.89,2.16,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 7,8,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.43,1014.16,664.76,301135.31,136.72,NA,NA,NA,NA,NA,31.08,3.18,2.29,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 8,9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.32,959.36,673.62,113168.19,127.78,NA,NA,NA,NA,NA,31.16,8.14,2.02,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 20,21,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.84,907.85,645.69,592747.69,88.86,NA,NA,NA,NA,NA,29.14,6.36,2.43,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 21,22,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.43,1386.26,710.82,1300801.88,139.15,NA,NA,NA,NA,NA,32.55,4.77,2.14,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-35.csv,Mito 27,28,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.72,881.06,638.16,220164.31,90.71,NA,NA,NA,NA,NA,30.94,5.55,2.6,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-50.csv,ROIs 1,1,508.12,395,1180,531.38,227000000,39.1,184,1208,299.7,128000000,79.01,261.29,7230.24,526.87,225000000,100.16,13.64,8565.23,306.08,131000000,308.09,NA,NA,NA,GTY030 colony 36C 4,ROIs,Object,7,NA,479.44
GTY030 colony 36C 4 06 m-50.csv,Mito 1,2,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.64,908.24,676.71,470992.38,83.37,NA,NA,NA,NA,NA,30.04,7.06,1.6,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
GTY030 colony 36C 4 06 m-50.csv,Mito 3,4,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.54,1014.16,653.38,378961.66,137.41,NA,NA,NA,NA,NA,31.08,3.18,2.28,GTY030 colony 36C 4,Mito,Object,NA,1,479.44
